file_name,true_label,emoji_name,pattern,alpha,pred_label,output_text,mode,geometry_seed,placement_seed
16132.jpg,1,angry,random_dense,0.8,1,misogynous,with_text,1929166860,102085983
16132.jpg,1,clown,border_frame,0.8,0,clean,with_text,2615557495,3868654848
16132.jpg,1,red_heart,random_scale_rotation,0.8,0,clean,with_text,174832056,1482052267
16132.jpg,1,loudly_crying,border_frame,0.8,0,clean,with_text,4090122141,3171784162
16132.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,2891300008,123385252
16132.jpg,1,sparkles,random_scale_rotation,0.8,1,misogynous,with_text,3694404297,2692788453
16132.jpg,1,rolling_eyes,random_scale_rotation,0.8,0,clean,with_text,4129844158,4146460127
17039.jpg,1,skull,random_scale_rotation,0.8,0,clean,with_text,1158077695,3963464260
17039.jpg,1,tears_of_joy,single_center,0.8,0,clean,with_text,4027976973,3563848736
17039.jpg,1,smiling_blush,random_sparse,0.8,0,clean,with_text,3517940523,2557714781
17039.jpg,1,angry,random_dense,0.8,0,clean,with_text,3098897685,1034183107
17039.jpg,1,clown,random_dense,0.8,0,clean,with_text,1304888884,1216514982
17039.jpg,1,red_heart,random_dense,0.8,0,clean,with_text,2214281070,1414891020
17039.jpg,1,loudly_crying,border_frame,0.8,0,clean,with_text,3463337403,1043202342
17039.jpg,1,thinking,random_dense,0.8,0,clean,with_text,2378035761,1693690662
17039.jpg,1,sparkles,border_frame,0.8,0,clean,with_text,2084667249,4165299155
17039.jpg,1,rolling_eyes,single_center,0.8,0,clean,with_text,301330851,3642158646
15714.jpg,1,skull,random_dense,0.8,1,misogynous,with_text,617550441,398564175
15714.jpg,1,tears_of_joy,random_dense,0.8,1,misogynous,with_text,2842632481,179397465
15714.jpg,1,smiling_blush,border_frame,0.8,1,misogynous,with_text,358291128,3574411030
15714.jpg,1,angry,border_frame,0.8,1,misogynous,with_text,983115209,3830567854
15714.jpg,1,clown,random_sparse,0.8,1,misogynous,with_text,3787252163,3353691939
15714.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,3584996727,2727452829
15714.jpg,1,loudly_crying,random_sparse,0.8,1,misogynous,with_text,2006905959,837337815
15714.jpg,1,thinking,single_center,0.8,1,misogynous,with_text,1187370346,491631149
15714.jpg,1,sparkles,single_center,0.8,1,misogynous,with_text,3482586871,4141009962
15714.jpg,1,rolling_eyes,random_dense,0.8,1,misogynous,with_text,705638895,3366928378
15213.jpg,1,skull,random_dense,0.8,1,misogynous,with_text,365697899,2996035111
15213.jpg,1,tears_of_joy,random_dense,0.8,1,misogynous,with_text,2337035503,730622072
15213.jpg,1,smiling_blush,random_dense,0.8,1,misogynous,with_text,508059784,138747812
15213.jpg,1,angry,single_center,0.8,1,misogynous,with_text,3305985380,2028875030
15213.jpg,1,clown,random_dense,0.8,1,misogynous,with_text,564260302,4073017885
15213.jpg,1,red_heart,random_scale_rotation,0.8,1,misogynous,with_text,45989525,1448498432
15213.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,927247033,73456125
15213.jpg,1,thinking,random_sparse,0.8,1,misogynous,with_text,480017435,2251367980
15213.jpg,1,sparkles,border_frame,0.8,1,misogynous,with_text,533308767,538449214
15213.jpg,1,rolling_eyes,single_center,0.8,1,misogynous,with_text,672549726,3743863498
15171.jpg,0,skull,random_dense,0.8,0,clean,with_text,3820352528,3242318678
15171.jpg,0,tears_of_joy,single_center,0.8,0,clean,with_text,2723044262,2981839808
15171.jpg,0,smiling_blush,random_dense,0.8,0,clean,with_text,510959016,4174885314
15171.jpg,0,angry,random_dense,0.8,0,clean,with_text,3253091937,1673317504
15171.jpg,0,clown,single_center,0.8,0,clean,with_text,2232403299,2937945134
15171.jpg,0,red_heart,single_center,0.8,0,clean,with_text,3137430627,1889164117
15171.jpg,0,loudly_crying,random_scale_rotation,0.8,0,clean,with_text,4042308124,1989761457
15171.jpg,0,thinking,single_center,0.8,0,clean,with_text,762145025,1533657473
15171.jpg,0,sparkles,random_dense,0.8,0,clean,with_text,874038692,1535776394
15171.jpg,0,rolling_eyes,border_frame,0.8,0,clean,with_text,2493895644,3233991395
15081.jpg,0,skull,random_sparse,0.8,0,clean,with_text,2723623042,1583723498
15081.jpg,0,tears_of_joy,single_center,0.8,1,misogynous,with_text,2452636667,2511312924
15081.jpg,0,smiling_blush,single_center,0.8,1,misogynous,with_text,1109410197,3126736644
15081.jpg,0,angry,random_scale_rotation,0.8,0,clean,with_text,1082860579,1944985368
15081.jpg,0,clown,random_sparse,0.8,1,misogynous,with_text,3495311091,2164834113
15081.jpg,0,red_heart,border_frame,0.8,0,clean,with_text,223727195,1735433734
15081.jpg,0,loudly_crying,single_center,0.8,1,misogynous,with_text,1562417187,3000353398
15081.jpg,0,thinking,random_sparse,0.8,0,clean,with_text,3495328568,2520823499
15081.jpg,0,sparkles,random_sparse,0.8,0,clean,with_text,3914105919,967683100
15081.jpg,0,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,2093289176,2422638200
15423.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,2221522739,1632121259
15423.jpg,1,tears_of_joy,random_sparse,0.8,1,misogynous,with_text,3869854835,983384157
15423.jpg,1,smiling_blush,random_sparse,0.8,1,misogynous,with_text,3454221903,752500625
15423.jpg,1,angry,border_frame,0.8,1,misogynous,with_text,1096766532,2360111467
15423.jpg,1,clown,single_center,0.8,1,misogynous,with_text,454397615,1434036748
15423.jpg,1,red_heart,border_frame,0.8,1,misogynous,with_text,2435776237,3002405084
15423.jpg,1,loudly_crying,random_scale_rotation,0.8,1,misogynous,with_text,2996372890,1599379252
15423.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,3285856162,967505384
15423.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,3200247021,516564960
15423.jpg,1,rolling_eyes,random_dense,0.8,1,misogynous,with_text,21098719,3113446679
15776.jpg,0,skull,border_frame,0.8,0,clean,with_text,3342267961,192989023
15776.jpg,0,tears_of_joy,border_frame,0.8,0,clean,with_text,105188320,817123282
15776.jpg,0,smiling_blush,random_sparse,0.8,0,clean,with_text,2633799585,2369347552
15776.jpg,0,angry,random_scale_rotation,0.8,0,clean,with_text,1679917945,2527999365
15776.jpg,0,clown,random_scale_rotation,0.8,0,clean,with_text,1921099434,3618971248
15776.jpg,0,red_heart,random_dense,0.8,0,clean,with_text,2556199146,3327962092
15776.jpg,0,loudly_crying,random_dense,0.8,0,clean,with_text,189034227,1765745746
15776.jpg,0,thinking,border_frame,0.8,0,clean,with_text,1182167365,64248116
15776.jpg,0,sparkles,single_center,0.8,0,clean,with_text,3746088199,2112692177
15776.jpg,0,rolling_eyes,single_center,0.8,0,clean,with_text,1366593301,1114785807
15017.jpg,1,skull,random_scale_rotation,0.8,1,misogynous,with_text,813414078,1405089041
15017.jpg,1,tears_of_joy,random_scale_rotation,0.8,1,misogynous,with_text,4098320795,147194571
15017.jpg,1,smiling_blush,border_frame,0.8,1,misogynous,with_text,3583840330,4254052922
15017.jpg,1,angry,random_dense,0.8,1,misogynous,with_text,1160174384,1003596267
15017.jpg,1,clown,random_scale_rotation,0.8,1,misogynous,with_text,3454034024,1796797218
15017.jpg,1,red_heart,random_sparse,0.8,1,misogynous,with_text,2070522831,302120098
15017.jpg,1,loudly_crying,random_sparse,0.8,1,misogynous,with_text,579269402,71968381
15017.jpg,1,thinking,random_scale_rotation,0.8,1,misogynous,with_text,642555340,3954788346
15017.jpg,1,sparkles,single_center,0.8,1,misogynous,with_text,2747817634,3041687829
15017.jpg,1,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,2537482788,1608591290
15974.jpg,1,skull,single_center,0.8,1,misogynous,with_text,3668465123,2636827893
15974.jpg,1,tears_of_joy,random_scale_rotation,0.8,1,misogynous,with_text,3687264993,3005762959
15974.jpg,1,smiling_blush,random_dense,0.8,1,misogynous,with_text,2758568602,2863797571
15974.jpg,1,angry,random_sparse,0.8,1,misogynous,with_text,4178225593,3092387462
15974.jpg,1,clown,border_frame,0.8,1,misogynous,with_text,2692273937,1580880894
15974.jpg,1,red_heart,random_sparse,0.8,1,misogynous,with_text,3325578256,533725875
15974.jpg,1,loudly_crying,single_center,0.8,1,misogynous,with_text,1051171921,809935088
15974.jpg,1,thinking,border_frame,0.8,1,misogynous,with_text,307684695,519864930
15974.jpg,1,sparkles,border_frame,0.8,1,misogynous,with_text,2636493715,2223295066
15974.jpg,1,rolling_eyes,single_center,0.8,1,misogynous,with_text,1997237365,3144190828
16084.jpg,0,skull,random_dense,0.8,1,misogynous,with_text,1152992031,2371173035
16084.jpg,0,tears_of_joy,border_frame,0.8,1,misogynous,with_text,1214076594,2281244717
16084.jpg,0,smiling_blush,random_scale_rotation,0.8,1,misogynous,with_text,968751137,1710487977
16084.jpg,0,angry,random_scale_rotation,0.8,1,misogynous,with_text,2486233506,1811330662
16084.jpg,0,clown,border_frame,0.8,1,misogynous,with_text,3020402751,2834114145
16084.jpg,0,red_heart,border_frame,0.8,1,misogynous,with_text,3560288303,2461920713
16084.jpg,0,loudly_crying,random_dense,0.8,1,misogynous,with_text,2269490625,2468269381
16084.jpg,0,thinking,random_sparse,0.8,1,misogynous,with_text,1751723336,2228234248
16084.jpg,0,sparkles,random_dense,0.8,1,misogynous,with_text,522605436,4265164650
16084.jpg,0,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,2096475299,303820874
15089.jpg,1,skull,random_dense,0.8,1,misogynous,with_text,2527984910,4004604517
15089.jpg,1,tears_of_joy,single_center,0.8,1,misogynous,with_text,1147056387,1161463722
15089.jpg,1,smiling_blush,single_center,0.8,1,misogynous,with_text,1709210271,526145169
15089.jpg,1,angry,random_sparse,0.8,1,misogynous,with_text,1075954784,293024497
15089.jpg,1,clown,random_scale_rotation,0.8,1,misogynous,with_text,1668607533,4148189272
15089.jpg,1,red_heart,random_scale_rotation,0.8,1,misogynous,with_text,2691140784,725875047
15089.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,1117425871,2606517551
15089.jpg,1,thinking,random_sparse,0.8,1,misogynous,with_text,99524716,1934867848
15089.jpg,1,sparkles,single_center,0.8,1,misogynous,with_text,778269028,1864767525
15089.jpg,1,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,3245743499,1641216262
15792.jpg,1,skull,random_dense,0.8,1,misogynous,with_text,361964074,1283487769
15792.jpg,1,tears_of_joy,single_center,0.8,1,misogynous,with_text,2482972013,4280382677
15792.jpg,1,smiling_blush,border_frame,0.8,1,misogynous,with_text,552707659,1354427598
15792.jpg,1,angry,random_dense,0.8,1,misogynous,with_text,1780375104,3295171071
15792.jpg,1,clown,random_scale_rotation,0.8,1,misogynous,with_text,1370750681,101986471
15792.jpg,1,red_heart,border_frame,0.8,1,misogynous,with_text,2503025224,1685091821
15792.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,319640478,2309291274
15792.jpg,1,thinking,border_frame,0.8,1,misogynous,with_text,1339168779,4265489440
15792.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,1065853637,1508543733
15792.jpg,1,rolling_eyes,random_sparse,0.8,1,misogynous,with_text,1081522644,3908724219
16118.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,2903710658,2804302600
16118.jpg,1,tears_of_joy,border_frame,0.8,1,misogynous,with_text,4156831100,4142933730
16118.jpg,1,smiling_blush,random_sparse,0.8,1,misogynous,with_text,2878861662,3658293857
16118.jpg,1,angry,random_scale_rotation,0.8,1,misogynous,with_text,795493880,3267390583
16118.jpg,1,clown,random_dense,0.8,1,misogynous,with_text,2987913746,877417298
16118.jpg,1,red_heart,border_frame,0.8,1,misogynous,with_text,2394684267,2386773510
16118.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,2089473792,3727233748
16118.jpg,1,thinking,single_center,0.8,1,misogynous,with_text,3450576052,1722167891
16118.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,229934330,2591069217
16118.jpg,1,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,3479655883,2562586705
15699.jpg,0,skull,border_frame,0.8,0,clean,with_text,650102627,2707563582
15699.jpg,0,tears_of_joy,random_scale_rotation,0.8,0,clean,with_text,3777200771,2197399945
15699.jpg,0,smiling_blush,random_sparse,0.8,0,clean,with_text,3976649755,1907025315
15699.jpg,0,angry,single_center,0.8,0,clean,with_text,3147829347,426376004
15699.jpg,0,clown,random_sparse,0.8,0,clean,with_text,1345895237,3579190437
15699.jpg,0,red_heart,single_center,0.8,0,clean,with_text,3107428633,2605999843
15699.jpg,0,loudly_crying,border_frame,0.8,0,clean,with_text,2962721491,735406331
15699.jpg,0,thinking,random_sparse,0.8,0,clean,with_text,433986421,1476864169
15699.jpg,0,sparkles,random_scale_rotation,0.8,0,clean,with_text,2667648391,1485962462
15699.jpg,0,rolling_eyes,single_center,0.8,0,clean,with_text,1121906195,2100500546
15866.jpg,1,skull,random_scale_rotation,0.8,1,misogynous,with_text,1482303163,1567222093
15866.jpg,1,tears_of_joy,border_frame,0.8,1,misogynous,with_text,3234848807,3349220195
15866.jpg,1,smiling_blush,random_dense,0.8,1,misogynous,with_text,4021691006,1934658890
15866.jpg,1,angry,random_scale_rotation,0.8,1,misogynous,with_text,582249159,1564703901
15866.jpg,1,clown,random_dense,0.8,1,misogynous,with_text,3687251920,4077053825
15866.jpg,1,red_heart,single_center,0.8,1,misogynous,with_text,944248511,3289446813
15866.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,690308696,3030528457
15866.jpg,1,thinking,single_center,0.8,1,misogynous,with_text,1941858954,486949082
15866.jpg,1,sparkles,random_dense,0.8,1,misogynous,with_text,2553779269,3309019694
15866.jpg,1,rolling_eyes,random_dense,0.8,1,misogynous,with_text,2081427647,2940263536
15582.jpg,0,skull,border_frame,0.8,0,clean,with_text,109897811,1375508576
15582.jpg,0,tears_of_joy,border_frame,0.8,0,clean,with_text,2387491391,1737297285
15582.jpg,0,smiling_blush,border_frame,0.8,0,clean,with_text,3440649103,703177054
15582.jpg,0,angry,random_sparse,0.8,0,clean,with_text,3013938043,3385160816
15582.jpg,0,clown,border_frame,0.8,0,clean,with_text,2175476348,4135812409
15582.jpg,0,red_heart,random_dense,0.8,0,clean,with_text,3336075355,2011315300
15582.jpg,0,loudly_crying,single_center,0.8,0,clean,with_text,1970327048,3766055266
15582.jpg,0,thinking,border_frame,0.8,0,clean,with_text,2652922224,345201900
15582.jpg,0,sparkles,random_scale_rotation,0.8,0,clean,with_text,3608156865,4004135627
15582.jpg,0,rolling_eyes,random_dense,0.8,0,clean,with_text,3190114347,1525574382
16034.jpg,1,skull,random_dense,0.8,1,misogynous,with_text,2171498156,82578559
16034.jpg,1,tears_of_joy,border_frame,0.8,1,misogynous,with_text,1431680818,80670728
16034.jpg,1,smiling_blush,random_sparse,0.8,1,misogynous,with_text,4208958511,295069217
16034.jpg,1,angry,single_center,0.8,1,misogynous,with_text,2615670406,3180328903
16034.jpg,1,clown,random_sparse,0.8,1,misogynous,with_text,2326655062,1070588156
16034.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,3626320094,2923499883
16034.jpg,1,loudly_crying,random_scale_rotation,0.8,1,misogynous,with_text,4274842438,1666213105
16034.jpg,1,thinking,random_sparse,0.8,1,misogynous,with_text,259240110,4024352818
16034.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,2454074782,2148912761
16034.jpg,1,rolling_eyes,random_sparse,0.8,1,misogynous,with_text,1947528374,636129055
15025.jpg,0,skull,border_frame,0.8,0,clean,with_text,1660765125,352692776
15025.jpg,0,tears_of_joy,random_sparse,0.8,0,clean,with_text,2366398662,2007841712
15025.jpg,0,smiling_blush,single_center,0.8,0,clean,with_text,2072251553,3765557557
15025.jpg,0,angry,single_center,0.8,0,clean,with_text,34082317,2542822062
15025.jpg,0,clown,single_center,0.8,0,clean,with_text,1993389681,550014279
15025.jpg,0,red_heart,border_frame,0.8,0,clean,with_text,2722886040,449749319
15025.jpg,0,loudly_crying,border_frame,0.8,0,clean,with_text,2617399752,445178080
15025.jpg,0,thinking,random_dense,0.8,0,clean,with_text,2355250735,2915972504
15025.jpg,0,sparkles,border_frame,0.8,0,clean,with_text,561238452,2554709976
15025.jpg,0,rolling_eyes,single_center,0.8,0,clean,with_text,124942716,254204
15631.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,1132824061,434549556
15631.jpg,1,tears_of_joy,random_dense,0.8,1,misogynous,with_text,1390810143,827190273
15631.jpg,1,smiling_blush,random_dense,0.8,0,clean,with_text,2999341935,143295513
15631.jpg,1,angry,random_dense,0.8,0,clean,with_text,394045812,3158793120
15631.jpg,1,clown,random_scale_rotation,0.8,0,clean,with_text,2662171794,3721855181
15631.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,3668425088,1316764623
15631.jpg,1,loudly_crying,random_sparse,0.8,0,clean,with_text,2251825013,3279273292
15631.jpg,1,thinking,random_dense,0.8,0,clean,with_text,23785856,46163802
15631.jpg,1,sparkles,random_scale_rotation,0.8,0,clean,with_text,3483704719,529593828
15631.jpg,1,rolling_eyes,border_frame,0.8,0,clean,with_text,859481672,1436924404
15887.jpg,0,skull,border_frame,0.8,0,clean,with_text,1005128560,547137344
15887.jpg,0,tears_of_joy,single_center,0.8,1,misogynous,with_text,2120379315,2994700857
15887.jpg,0,smiling_blush,random_scale_rotation,0.8,0,clean,with_text,2828724230,3561930859
15887.jpg,0,angry,random_sparse,0.8,1,misogynous,with_text,1160344913,2136777392
15887.jpg,0,clown,random_dense,0.8,1,misogynous,with_text,2301555418,2334934081
15887.jpg,0,red_heart,random_scale_rotation,0.8,0,clean,with_text,1233011205,1945013419
15887.jpg,0,loudly_crying,border_frame,0.8,1,misogynous,with_text,1905769297,1021461951
15887.jpg,0,thinking,random_scale_rotation,0.8,0,clean,with_text,215931586,159378824
15887.jpg,0,sparkles,random_scale_rotation,0.8,0,clean,with_text,1265213241,3884058292
15887.jpg,0,rolling_eyes,random_dense,0.8,1,misogynous,with_text,4093761244,1188823716
17021.jpg,1,skull,random_scale_rotation,0.8,1,misogynous,with_text,2367236557,3186409072
17021.jpg,1,tears_of_joy,border_frame,0.8,1,misogynous,with_text,3314332169,3029114774
17021.jpg,1,smiling_blush,random_scale_rotation,0.8,1,misogynous,with_text,2611718653,4286082334
17021.jpg,1,angry,random_scale_rotation,0.8,1,misogynous,with_text,3932920010,1751441103
17021.jpg,1,clown,random_sparse,0.8,1,misogynous,with_text,1306412348,1807834177
17021.jpg,1,red_heart,random_scale_rotation,0.8,1,misogynous,with_text,2848932278,1445612318
17021.jpg,1,loudly_crying,single_center,0.8,1,misogynous,with_text,2043358005,580400599
17021.jpg,1,thinking,random_scale_rotation,0.8,1,misogynous,with_text,4202709669,3143233002
17021.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,3081339627,1725023931
17021.jpg,1,rolling_eyes,random_sparse,0.8,1,misogynous,with_text,713513824,4231515291
15317.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,3848737844,1823219122
15317.jpg,1,tears_of_joy,random_dense,0.8,1,misogynous,with_text,1616082643,2808695211
15317.jpg,1,smiling_blush,random_dense,0.8,1,misogynous,with_text,2668913044,2295797106
15317.jpg,1,angry,random_sparse,0.8,1,misogynous,with_text,680242256,3937921906
15317.jpg,1,clown,random_sparse,0.8,1,misogynous,with_text,3641902407,679908292
15317.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,1125406464,1699130023
15317.jpg,1,loudly_crying,random_sparse,0.8,1,misogynous,with_text,3326457132,1129682015
15317.jpg,1,thinking,random_scale_rotation,0.8,1,misogynous,with_text,2323712868,645287158
15317.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,1823335572,733092279
15317.jpg,1,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,3517890933,1828201168
15913.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,2050234138,3456576538
15913.jpg,1,tears_of_joy,random_dense,0.8,1,misogynous,with_text,2441691112,4194255020
15913.jpg,1,smiling_blush,single_center,0.8,1,misogynous,with_text,3497567798,2858974767
15913.jpg,1,angry,border_frame,0.8,1,misogynous,with_text,1826298178,357141995
15913.jpg,1,clown,border_frame,0.8,1,misogynous,with_text,2905563125,4143904944
15913.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,2232685711,1400421746
15913.jpg,1,loudly_crying,random_sparse,0.8,1,misogynous,with_text,995097346,701574176
15913.jpg,1,thinking,single_center,0.8,1,misogynous,with_text,4194196820,660820138
15913.jpg,1,sparkles,border_frame,0.8,1,misogynous,with_text,3049169867,2752121485
15913.jpg,1,rolling_eyes,border_frame,0.8,1,misogynous,with_text,529228945,1968855767
15390.jpg,0,skull,random_scale_rotation,0.8,1,misogynous,with_text,3650061413,764096747
15390.jpg,0,tears_of_joy,random_sparse,0.8,1,misogynous,with_text,754155684,1600291022
15390.jpg,0,smiling_blush,border_frame,0.8,1,misogynous,with_text,4083454738,1129788674
15390.jpg,0,angry,single_center,0.8,1,misogynous,with_text,240869184,1845495036
15390.jpg,0,clown,random_dense,0.8,1,misogynous,with_text,2640136784,3274799614
15390.jpg,0,red_heart,random_sparse,0.8,1,misogynous,with_text,562572124,373587945
15390.jpg,0,loudly_crying,random_dense,0.8,1,misogynous,with_text,692554169,2447208771
15390.jpg,0,thinking,random_dense,0.8,1,misogynous,with_text,2520873601,3719098230
15390.jpg,0,sparkles,random_dense,0.8,1,misogynous,with_text,3179009022,2862054388
15390.jpg,0,rolling_eyes,border_frame,0.8,1,misogynous,with_text,2521239337,3928148603
15196.jpg,0,skull,border_frame,0.8,1,misogynous,with_text,1366124084,1303684488
15196.jpg,0,tears_of_joy,random_sparse,0.8,1,misogynous,with_text,3885001729,2752866404
15196.jpg,0,smiling_blush,border_frame,0.8,1,misogynous,with_text,2936908518,1384705967
15196.jpg,0,angry,random_dense,0.8,1,misogynous,with_text,189183288,1397429323
15196.jpg,0,clown,random_dense,0.8,1,misogynous,with_text,1306494136,3134471592
15196.jpg,0,red_heart,random_dense,0.8,1,misogynous,with_text,460579150,1019195860
15196.jpg,0,loudly_crying,random_scale_rotation,0.8,1,misogynous,with_text,4090658448,1602726456
15196.jpg,0,thinking,single_center,0.8,1,misogynous,with_text,2010206157,699097318
15196.jpg,0,sparkles,border_frame,0.8,1,misogynous,with_text,2094749925,2069215838
15196.jpg,0,rolling_eyes,random_dense,0.8,1,misogynous,with_text,2003365472,2645880840
17048.jpg,1,skull,single_center,0.8,1,misogynous,with_text,1760729963,4055620267
17048.jpg,1,tears_of_joy,random_scale_rotation,0.8,1,misogynous,with_text,3510984231,1899317583
17048.jpg,1,smiling_blush,random_dense,0.8,1,misogynous,with_text,2321183517,1165620458
17048.jpg,1,angry,random_dense,0.8,1,misogynous,with_text,844626971,1788096796
17048.jpg,1,clown,single_center,0.8,1,misogynous,with_text,2986350433,1248577627
17048.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,2092659321,2317394236
17048.jpg,1,loudly_crying,border_frame,0.8,1,misogynous,with_text,2856418964,3583811879
17048.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,588813792,2796769489
17048.jpg,1,sparkles,border_frame,0.8,1,misogynous,with_text,1245892086,705353739
17048.jpg,1,rolling_eyes,random_dense,0.8,1,misogynous,with_text,4147886630,3728043677
16308.jpg,1,skull,random_dense,0.8,0,clean,with_text,3060932823,3319684874
16308.jpg,1,tears_of_joy,single_center,0.8,1,misogynous,with_text,2761010952,1118654031
16308.jpg,1,smiling_blush,random_sparse,0.8,1,misogynous,with_text,2367007625,4215990719
16308.jpg,1,angry,random_scale_rotation,0.8,1,misogynous,with_text,3425066707,38617725
16308.jpg,1,clown,random_sparse,0.8,1,misogynous,with_text,1480709216,51032099
16308.jpg,1,red_heart,random_scale_rotation,0.8,1,misogynous,with_text,54080315,3809839124
16308.jpg,1,loudly_crying,single_center,0.8,1,misogynous,with_text,2460232505,1500548229
16308.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,2291156576,2518128439
16308.jpg,1,sparkles,random_sparse,0.8,1,misogynous,with_text,1869691835,1545570984
16308.jpg,1,rolling_eyes,single_center,0.8,1,misogynous,with_text,3673587998,3397618984
15432.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,2441254972,3516500613
15432.jpg,1,tears_of_joy,random_sparse,0.8,1,misogynous,with_text,444919455,2869194149
15432.jpg,1,smiling_blush,border_frame,0.8,1,misogynous,with_text,1297322915,347996478
15432.jpg,1,angry,random_sparse,0.8,1,misogynous,with_text,910254133,2711838681
15432.jpg,1,clown,single_center,0.8,1,misogynous,with_text,2510688890,1346185194
15432.jpg,1,red_heart,random_dense,0.8,1,misogynous,with_text,3989125214,3006375361
15432.jpg,1,loudly_crying,single_center,0.8,1,misogynous,with_text,4241083138,908593469
15432.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,4174292822,2427495685
15432.jpg,1,sparkles,random_scale_rotation,0.8,1,misogynous,with_text,631930747,1048559232
15432.jpg,1,rolling_eyes,random_scale_rotation,0.8,1,misogynous,with_text,2986359310,3622004512
15305.jpg,1,skull,border_frame,0.8,1,misogynous,with_text,401620900,629342966
15305.jpg,1,tears_of_joy,border_frame,0.8,1,misogynous,with_text,2074469716,276152026
15305.jpg,1,smiling_blush,random_scale_rotation,0.8,1,misogynous,with_text,3722472361,1042812170
15305.jpg,1,angry,random_scale_rotation,0.8,1,misogynous,with_text,377224658,2595449470
15305.jpg,1,clown,border_frame,0.8,1,misogynous,with_text,3105208106,300865293
15305.jpg,1,red_heart,random_sparse,0.8,1,misogynous,with_text,4039753511,3996500118
15305.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,1147416199,1502710908
15305.jpg,1,thinking,border_frame,0.8,1,misogynous,with_text,3275620306,1013513274
15305.jpg,1,sparkles,random_scale_rotation,0.8,1,misogynous,with_text,2310306634,544293918
15305.jpg,1,rolling_eyes,random_sparse,0.8,1,misogynous,with_text,3964835231,910312006
15324.jpg,0,skull,single_center,0.8,0,clean,with_text,107219175,3522570941
15324.jpg,0,tears_of_joy,random_scale_rotation,0.8,0,clean,with_text,3836197779,179409328
15324.jpg,0,smiling_blush,single_center,0.8,0,clean,with_text,3682042652,2940850481
15324.jpg,0,angry,random_sparse,0.8,0,clean,with_text,3868468170,2097431789
15324.jpg,0,clown,border_frame,0.8,0,clean,with_text,955957390,1050965083
15324.jpg,0,red_heart,random_sparse,0.8,0,clean,with_text,3110036383,3988584793
15324.jpg,0,loudly_crying,random_dense,0.8,0,clean,with_text,2472325328,374921046
15324.jpg,0,thinking,random_sparse,0.8,0,clean,with_text,622613878,3948097877
15324.jpg,0,sparkles,single_center,0.8,0,clean,with_text,2336567540,2974654460
15324.jpg,0,rolling_eyes,random_dense,0.8,0,clean,with_text,1150635416,2695240347
15180.jpg,1,skull,random_sparse,0.8,1,misogynous,with_text,1371585858,1307502414
15180.jpg,1,tears_of_joy,single_center,0.8,1,misogynous,with_text,3317820466,457270296
15180.jpg,1,smiling_blush,random_scale_rotation,0.8,1,misogynous,with_text,2652588588,3469427790
15180.jpg,1,angry,border_frame,0.8,1,misogynous,with_text,2069095126,3763922943
15180.jpg,1,clown,single_center,0.8,1,misogynous,with_text,2589026498,3773245273
15180.jpg,1,red_heart,random_scale_rotation,0.8,1,misogynous,with_text,3614673866,2614923718
15180.jpg,1,loudly_crying,random_dense,0.8,1,misogynous,with_text,3993308092,1052421573
15180.jpg,1,thinking,random_dense,0.8,1,misogynous,with_text,1012691302,2723684226
15180.jpg,1,sparkles,single_center,0.8,1,misogynous,with_text,2022355764,1292517035
15180.jpg,1,rolling_eyes,random_dense,0.8,1,misogynous,with_text,1027708027,3417985721
